source_type,source_id,name,series,series_source_id,genre,rarity,image_url,favorites,archetype,stats,potency,elemental_type,elemental_resistances
mal,80273,Mutsumi Suginami,Little Busters!,13655,Anime,1,https://cdn.myanimelist.net/images/characters/14/198575.jpg,2,Ally,"{""hp"": 85, ""atk"": 83, ""mag"": 85, ""vit"": 92, ""spr"": 85, ""int"": 96, ""spd"": 89, ""lck"": 86}","{""Mage"": ""C"", ""Attacker"": ""C"", ""Healer"": ""B"", ""Buffer"": ""B"", ""Debuffer"": ""C"", ""Defender"": ""C"", ""Specialist"": ""C""}","[""neutral""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}"
mal,4629,Yuiko Kurugaya,Little Busters!,13655,Anime,3,https://cdn.myanimelist.net/images/characters/11/229813.jpg,690,Samurai,"{""hp"": 100, ""atk"": 138, ""mag"": 64, ""vit"": 101, ""spr"": 70, ""int"": 99, ""spd"": 115, ""lck"": 88}","{""Mage"": ""C"", ""Attacker"": ""A"", ""Healer"": ""C"", ""Buffer"": ""C"", ""Debuffer"": ""C"", ""Defender"": ""C"", ""Specialist"": ""B""}","[""neutral""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""resist"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}"
mal,4626,Komari Kamikita,Little Busters!,13655,Anime,3,https://cdn.myanimelist.net/images/characters/4/178963.jpg,222,Healer,"{""hp"": 80, ""atk"": 61, ""mag"": 70, ""vit"": 87, ""spr"": 109, ""int"": 96, ""spd"": 77, ""lck"": 98}","{""Mage"": ""D"", ""Attacker"": ""D"", ""Healer"": ""S"", ""Buffer"": ""S"", ""Debuffer"": ""C"", ""Defender"": ""D"", ""Specialist"": ""D""}","[""light""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""resist"", ""dark"": ""weak""}"
mal,4634,Kanata Futaki,Little Busters!,13655,Anime,2,https://cdn.myanimelist.net/images/characters/8/212731.jpg,77,Sentinel,"{""hp"": 130, ""atk"": 95, ""mag"": 63, ""vit"": 141, ""spr"": 103, ""int"": 92, ""spd"": 66, ""lck"": 66}","{""Mage"": ""D"", ""Attacker"": ""D"", ""Healer"": ""D"", ""Buffer"": ""B"", ""Debuffer"": ""D"", ""Defender"": ""S"", ""Specialist"": ""D""}","[""light""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""resist"", ""dark"": ""weak""}"
mal,13039,Rin Natsume,Little Busters!,13655,Anime,3,https://cdn.myanimelist.net/images/characters/3/182839.jpg,666,Beastmaster,"{""hp"": 105, ""atk"": 133, ""mag"": 56, ""vit"": 118, ""spr"": 56, ""int"": 63, ""spd"": 116, ""lck"": 98}","{""Mage"": ""C"", ""Attacker"": ""B"", ""Healer"": ""C"", ""Buffer"": ""C"", ""Debuffer"": ""C"", ""Defender"": ""B"", ""Specialist"": ""C""}","[""nature""]","{""fire"": ""weak"", ""water"": ""neutral"", ""earth"": ""resist"", ""wind"": ""neutral"", ""nature"": ""resist"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}"
mal,75252,Itou,Little Busters!,13655,Anime,1,https://cdn.myanimelist.net/images/characters/2/192315.jpg,1,Ally,"{""hp"": 91, ""atk"": 90, ""mag"": 88, ""vit"": 86, ""spr"": 90, ""int"": 87, ""spd"": 92, ""lck"": 94}","{""Mage"": ""C"", ""Attacker"": ""C"", ""Healer"": ""B"", ""Buffer"": ""B"", ""Debuffer"": ""C"", ""Defender"": ""C"", ""Specialist"": ""C""}","[""neutral""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}"
mal,74547,Takamiya,Little Busters!,13655,Anime,1,https://cdn.myanimelist.net/images/characters/10/212813.jpg,2,Ally,"{""hp"": 89, ""atk"": 87, ""mag"": 85, ""vit"": 90, ""spr"": 87, ""int"": 85, ""spd"": 90, ""lck"": 91}","{""Mage"": ""C"", ""Attacker"": ""C"", ""Healer"": ""B"", ""Buffer"": ""B"", ""Debuffer"": ""C"", ""Defender"": ""C"", ""Specialist"": ""C""}","[""neutral""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}"
mal,14235,Saya Tokido,Little Busters!,13655,Anime,1,https://cdn.myanimelist.net/images/characters/14/229695.jpg,228,Gunslinger,"{""hp"": 83, ""atk"": 139, ""mag"": 57, ""vit"": 80, ""spr"": 63, ""int"": 71, ""spd"": 133, ""lck"": 122}","{""Mage"": ""C"", ""Attacker"": ""B"", ""Healer"": ""C"", ""Buffer"": ""C"", ""Debuffer"": ""C"", ""Defender"": ""C"", ""Specialist"": ""C""}","[""neutral""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""resist"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}"
mal,81173,Yumi,Little Busters!,13655,Anime,1,https://cdn.myanimelist.net/images/characters/8/200227.jpg,1,Ally,"{""hp"": 86, ""atk"": 88, ""mag"": 87, ""vit"": 91, ""spr"": 88, ""int"": 83, ""spd"": 91, ""lck"": 89}","{""Mage"": ""C"", ""Attacker"": ""C"", ""Healer"": ""B"", ""Buffer"": ""B"", ""Debuffer"": ""C"", ""Defender"": ""C"", ""Specialist"": ""C""}","[""neutral""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}"
mal,4635,Sasami Sasasegawa,Little Busters!,13655,Anime,2,https://cdn.myanimelist.net/images/characters/6/243597.jpg,70,Trickster,"{""hp"": 73, ""atk"": 87, ""mag"": 95, ""vit"": 67, ""spr"": 68, ""int"": 79, ""spd"": 126, ""lck"": 129}","{""Mage"": ""C"", ""Attacker"": ""C"", ""Healer"": ""C"", ""Buffer"": ""C"", ""Debuffer"": ""S"", ""Defender"": ""C"", ""Specialist"": ""C""}","[""neutral""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}"
mal,80037,Yamazaki,Little Busters!,13655,Anime,1,https://cdn.myanimelist.net/images/characters/12/220991.jpg,1,Ally,"{""hp"": 92, ""atk"": 90, ""mag"": 89, ""vit"": 92, ""spr"": 91, ""int"": 89, ""spd"": 89, ""lck"": 93}","{""Mage"": ""C"", ""Attacker"": ""C"", ""Healer"": ""B"", ""Buffer"": ""B"", ""Debuffer"": ""C"", ""Defender"": ""C"", ""Specialist"": ""C""}","[""neutral""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}"
mal,72749,Yukari Nakamura,Little Busters!,13655,Anime,1,https://cdn.myanimelist.net/images/characters/11/220549.jpg,1,Ally,"{""hp"": 88, ""atk"": 87, ""mag"": 88, ""vit"": 88, ""spr"": 83, ""int"": 91, ""spd"": 86, ""lck"": 90}","{""Mage"": ""C"", ""Attacker"": ""C"", ""Healer"": ""B"", ""Buffer"": ""B"", ""Debuffer"": ""C"", ""Defender"": ""C"", ""Specialist"": ""C""}","[""neutral""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}"
mal,4636,Miyuki Koshiki,Little Busters!,13655,Anime,1,https://cdn.myanimelist.net/images/characters/8/90585.jpg,1,Archer,"{""hp"": 93, ""atk"": 130, ""mag"": 62, ""vit"": 90, ""spr"": 70, ""int"": 71, ""spd"": 117, ""lck"": 96}","{""Mage"": ""C"", ""Attacker"": ""B"", ""Healer"": ""C"", ""Buffer"": ""C"", ""Debuffer"": ""C"", ""Defender"": ""C"", ""Specialist"": ""C""}","[""neutral""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}"
mal,72747,Rei Kawagoe,Little Busters!,13655,Anime,1,https://cdn.myanimelist.net/images/characters/2/220547.jpg,1,Ally,"{""hp"": 93, ""atk"": 87, ""mag"": 88, ""vit"": 91, ""spr"": 91, ""int"": 88, ""spd"": 93, ""lck"": 89}","{""Mage"": ""C"", ""Attacker"": ""C"", ""Healer"": ""B"", ""Buffer"": ""B"", ""Debuffer"": ""C"", ""Defender"": ""C"", ""Specialist"": ""C""}","[""neutral""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}"
mal,74549,Katsusawa,Little Busters!,13655,Anime,1,https://cdn.myanimelist.net/images/characters/16/212795.jpg,1,Ally,"{""hp"": 95, ""atk"": 85, ""mag"": 88, ""vit"": 88, ""spr"": 95, ""int"": 94, ""spd"": 90, ""lck"": 95}","{""Mage"": ""C"", ""Attacker"": ""C"", ""Healer"": ""B"", ""Buffer"": ""B"", ""Debuffer"": ""C"", ""Defender"": ""C"", ""Specialist"": ""C""}","[""neutral""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}"
mal,72751,Sakiko Watanabe,Little Busters!,13655,Anime,1,https://cdn.myanimelist.net/images/characters/16/196379.jpg,1,Ally,"{""hp"": 89, ""atk"": 91, ""mag"": 92, ""vit"": 81, ""spr"": 85, ""int"": 91, ""spd"": 96, ""lck"": 89}","{""Mage"": ""C"", ""Attacker"": ""C"", ""Healer"": ""B"", ""Buffer"": ""B"", ""Debuffer"": ""C"", ""Defender"": ""C"", ""Specialist"": ""C""}","[""neutral""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}"
mal,176609,Emma Verde,Love Live! Nijigasaki Gakuen School Idol Doukoukai,40879,Anime,1,https://cdn.myanimelist.net/images/characters/7/396301.jpg,98,Druid,"{""hp"": 81, ""atk"": 58, ""mag"": 70, ""vit"": 86, ""spr"": 124, ""int"": 129, ""spd"": 69, ""lck"": 77}","{""Mage"": ""D"", ""Attacker"": ""D"", ""Healer"": ""S"", ""Buffer"": ""S"", ""Debuffer"": ""D"", ""Defender"": ""D"", ""Specialist"": ""D""}","[""nature""]","{""fire"": ""weak"", ""water"": ""neutral"", ""earth"": ""resist"", ""wind"": ""neutral"", ""nature"": ""resist"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}"
mal,176602,Ayumu Uehara,Love Live! Nijigasaki Gakuen School Idol Doukoukai,40879,Anime,2,https://cdn.myanimelist.net/images/characters/6/396294.jpg,292,Champion,"{""hp"": 100, ""atk"": 103, ""mag"": 90, ""vit"": 105, ""spr"": 88, ""int"": 89, ""spd"": 98, ""lck"": 102}","{""Mage"": ""C"", ""Attacker"": ""B"", ""Healer"": ""C"", ""Buffer"": ""C"", ""Debuffer"": ""C"", ""Defender"": ""B"", ""Specialist"": ""C""}","[""light""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""resist"", ""dark"": ""weak""}"
mal,176605,Karin Asaka,Love Live! Nijigasaki Gakuen School Idol Doukoukai,40879,Anime,2,https://cdn.myanimelist.net/images/characters/16/396297.jpg,160,Dancer,"{""hp"": 79, ""atk"": 112, ""mag"": 95, ""vit"": 76, ""spr"": 73, ""int"": 76, ""spd"": 124, ""lck"": 129}","{""Mage"": ""D"", ""Attacker"": ""C"", ""Healer"": ""D"", ""Buffer"": ""S"", ""Debuffer"": ""S"", ""Defender"": ""D"", ""Specialist"": ""C""}","[""fire""]","{""fire"": ""resist"", ""water"": ""weak"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}"
mal,176606,Ai Miyashita,Love Live! Nijigasaki Gakuen School Idol Doukoukai,40879,Anime,2,https://cdn.myanimelist.net/images/characters/3/488246.jpg,176,Trickster,"{""hp"": 70, ""atk"": 101, ""mag"": 94, ""vit"": 69, ""spr"": 74, ""int"": 86, ""spd"": 130, ""lck"": 140}","{""Mage"": ""C"", ""Attacker"": ""C"", ""Healer"": ""C"", ""Buffer"": ""C"", ""Debuffer"": ""S"", ""Defender"": ""C"", ""Specialist"": ""C""}","[""light""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""resist"", ""dark"": ""weak""}"
mal,176603,Kasumi Nakasu,Love Live! Nijigasaki Gakuen School Idol Doukoukai,40879,Anime,2,https://cdn.myanimelist.net/images/characters/8/488261.jpg,352,Trickster,"{""hp"": 69, ""atk"": 89, ""mag"": 99, ""vit"": 70, ""spr"": 80, ""int"": 84, ""spd"": 121, ""lck"": 141}","{""Mage"": ""C"", ""Attacker"": ""C"", ""Healer"": ""C"", ""Buffer"": ""C"", ""Debuffer"": ""S"", ""Defender"": ""C"", ""Specialist"": ""C""}","[""light""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""resist"", ""dark"": ""weak""}"
mal,176604,Shizuku Ousaka,Love Live! Nijigasaki Gakuen School Idol Doukoukai,40879,Anime,2,https://cdn.myanimelist.net/images/characters/7/421048.jpg,228,Samurai,"{""hp"": 100, ""atk"": 118, ""mag"": 70, ""vit"": 99, ""spr"": 79, ""int"": 89, ""spd"": 119, ""lck"": 88}","{""Mage"": ""C"", ""Attacker"": ""B"", ""Healer"": ""C"", ""Buffer"": ""C"", ""Debuffer"": ""C"", ""Defender"": ""C"", ""Specialist"": ""C""}","[""water""]","{""fire"": ""resist"", ""water"": ""resist"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""weak"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}"
mal,182095,Yuu Takasaki,Love Live! Nijigasaki Gakuen School Idol Doukoukai,40879,Anime,2,https://cdn.myanimelist.net/images/characters/2/421049.jpg,183,Ally,"{""hp"": 97, ""atk"": 85, ""mag"": 87, ""vit"": 101, ""spr"": 99, ""int"": 96, ""spd"": 90, ""lck"": 95}","{""Mage"": ""C"", ""Attacker"": ""C"", ""Healer"": ""B"", ""Buffer"": ""B"", ""Debuffer"": ""C"", ""Defender"": ""C"", ""Specialist"": ""C""}","[""light""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""resist"", ""dark"": ""weak""}"
mal,254033,Ten Akamine,Love Live! Nijigasaki Gakuen School Idol Doukoukai,40879,Anime,1,https://cdn.myanimelist.net/images/characters/4/558719.jpg,1,Ally,"{""hp"": 91, ""atk"": 88, ""mag"": 89, ""vit"": 86, ""spr"": 92, ""int"": 86, ""spd"": 85, ""lck"": 81}","{""Mage"": ""C"", ""Attacker"": ""C"", ""Healer"": ""B"", ""Buffer"": ""B"", ""Debuffer"": ""C"", ""Defender"": ""C"", ""Specialist"": ""C""}","[""neutral""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}"
mal,176608,Setsuna Yuuki,Love Live! Nijigasaki Gakuen School Idol Doukoukai,40879,Anime,2,https://cdn.myanimelist.net/images/characters/9/421041.jpg,721,Warlord,"{""hp"": 115, ""atk"": 140, ""mag"": 79, ""vit"": 127, ""spr"": 67, ""int"": 85, ""spd"": 112, ""lck"": 91}","{""Mage"": ""D"", ""Attacker"": ""S"", ""Healer"": ""D"", ""Buffer"": ""D"", ""Debuffer"": ""D"", ""Defender"": ""S"", ""Specialist"": ""D""}","[""fire""]","{""fire"": ""resist"", ""water"": ""weak"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}"
mal,188308,Christina,Love Live! Nijigasaki Gakuen School Idol Doukoukai,40879,Anime,1,https://cdn.myanimelist.net/images/characters/9/488195.jpg,1,Ally,"{""hp"": 90, ""atk"": 84, ""mag"": 84, ""vit"": 84, ""spr"": 92, ""int"": 88, ""spd"": 91, ""lck"": 88}","{""Mage"": ""C"", ""Attacker"": ""C"", ""Healer"": ""B"", ""Buffer"": ""B"", ""Debuffer"": ""C"", ""Defender"": ""C"", ""Specialist"": ""C""}","[""neutral""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}"
mal,188307,Kasane Hasekura,Love Live! Nijigasaki Gakuen School Idol Doukoukai,40879,Anime,1,https://cdn.myanimelist.net/images/characters/3/510284.jpg,1,Ally,"{""hp"": 95, ""atk"": 82, ""mag"": 91, ""vit"": 94, ""spr"": 92, ""int"": 90, ""spd"": 92, ""lck"": 90}","{""Mage"": ""C"", ""Attacker"": ""C"", ""Healer"": ""B"", ""Buffer"": ""B"", ""Debuffer"": ""C"", ""Defender"": ""C"", ""Specialist"": ""C""}","[""neutral""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}"
mal,176610,Rina Tennouji,Love Live! Nijigasaki Gakuen School Idol Doukoukai,40879,Anime,2,https://cdn.myanimelist.net/images/characters/3/421043.jpg,750,Engineer,"{""hp"": 69, ""atk"": 75, ""mag"": 98, ""vit"": 71, ""spr"": 121, ""int"": 143, ""spd"": 102, ""lck"": 87}","{""Mage"": ""C"", ""Attacker"": ""C"", ""Healer"": ""C"", ""Buffer"": ""S"", ""Debuffer"": ""C"", ""Defender"": ""C"", ""Specialist"": ""C""}","[""neutral""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}"
mal,202762,Fuu Saiki,Love Live! Nijigasaki Gakuen School Idol Doukoukai,40879,Anime,1,https://cdn.myanimelist.net/images/characters/16/456767.jpg,1,Ally,"{""hp"": 88, ""atk"": 85, ""mag"": 88, ""vit"": 94, ""spr"": 91, ""int"": 88, ""spd"": 91, ""lck"": 95}","{""Mage"": ""C"", ""Attacker"": ""C"", ""Healer"": ""B"", ""Buffer"": ""B"", ""Debuffer"": ""C"", ""Defender"": ""C"", ""Specialist"": ""C""}","[""neutral""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}"
mal,186663,Shioriko Mifune,Love Live! Nijigasaki Gakuen School Idol Doukoukai,40879,Anime,2,https://cdn.myanimelist.net/images/characters/12/440981.jpg,159,Sage,"{""hp"": 67, ""atk"": 60, ""mag"": 108, ""vit"": 73, ""spr"": 116, ""int"": 130, ""spd"": 92, ""lck"": 87}","{""Mage"": ""B"", ""Attacker"": ""C"", ""Healer"": ""B"", ""Buffer"": ""C"", ""Debuffer"": ""C"", ""Defender"": ""C"", ""Specialist"": ""C""}","[""water""]","{""fire"": ""resist"", ""water"": ""resist"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""weak"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}"
mal,189115,Haruka Konoe,Love Live! Nijigasaki Gakuen School Idol Doukoukai,40879,Anime,1,https://cdn.myanimelist.net/images/characters/12/510283.jpg,4,Ally,"{""hp"": 88, ""atk"": 85, ""mag"": 93, ""vit"": 89, ""spr"": 92, ""int"": 90, ""spd"": 84, ""lck"": 88}","{""Mage"": ""C"", ""Attacker"": ""C"", ""Healer"": ""B"", ""Buffer"": ""B"", ""Debuffer"": ""C"", ""Defender"": ""C"", ""Specialist"": ""C""}","[""neutral""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}"
mal,202297,Lanzhu Zhong,Love Live! Nijigasaki Gakuen School Idol Doukoukai,40879,Anime,2,https://cdn.myanimelist.net/images/characters/14/468504.jpg,159,Dancer,"{""hp"": 76, ""atk"": 109, ""mag"": 100, ""vit"": 80, ""spr"": 71, ""int"": 76, ""spd"": 140, ""lck"": 133}","{""Mage"": ""D"", ""Attacker"": ""C"", ""Healer"": ""D"", ""Buffer"": ""S"", ""Debuffer"": ""S"", ""Defender"": ""D"", ""Specialist"": ""C""}","[""fire""]","{""fire"": ""resist"", ""water"": ""weak"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}"
mal,209590,Jennifer,Love Live! Nijigasaki Gakuen School Idol Doukoukai,40879,Anime,1,https://cdn.myanimelist.net/images/characters/3/470713.jpg,5,Ally,"{""hp"": 82, ""atk"": 84, ""mag"": 90, ""vit"": 89, ""spr"": 92, ""int"": 87, ""spd"": 91, ""lck"": 90}","{""Mage"": ""C"", ""Attacker"": ""C"", ""Healer"": ""B"", ""Buffer"": ""B"", ""Debuffer"": ""C"", ""Defender"": ""C"", ""Specialist"": ""C""}","[""neutral""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}"
mal,210485,Sakura Kurobane,Love Live! Nijigasaki Gakuen School Idol Doukoukai,40879,Anime,1,https://cdn.myanimelist.net/images/characters/10/472905.jpg,1,Ally,"{""hp"": 88, ""atk"": 97, ""mag"": 89, ""vit"": 90, ""spr"": 90, ""int"": 90, ""spd"": 88, ""lck"": 90}","{""Mage"": ""C"", ""Attacker"": ""C"", ""Healer"": ""B"", ""Buffer"": ""B"", ""Debuffer"": ""C"", ""Defender"": ""C"", ""Specialist"": ""C""}","[""neutral""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}"
mal,210484,Sakuya Kurobane,Love Live! Nijigasaki Gakuen School Idol Doukoukai,40879,Anime,1,https://cdn.myanimelist.net/images/characters/12/472904.jpg,1,Ally,"{""hp"": 92, ""atk"": 90, ""mag"": 93, ""vit"": 86, ""spr"": 86, ""int"": 92, ""spd"": 83, ""lck"": 88}","{""Mage"": ""C"", ""Attacker"": ""C"", ""Healer"": ""B"", ""Buffer"": ""B"", ""Debuffer"": ""C"", ""Defender"": ""C"", ""Specialist"": ""C""}","[""neutral""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}"
mal,231511,Penelope,Love Live! Nijigasaki Gakuen School Idol Doukoukai,40879,Anime,1,https://cdn.myanimelist.net/images/characters/9/515284.jpg,1,Ally,"{""hp"": 94, ""atk"": 92, ""mag"": 90, ""vit"": 87, ""spr"": 91, ""int"": 87, ""spd"": 91, ""lck"": 93}","{""Mage"": ""C"", ""Attacker"": ""C"", ""Healer"": ""B"", ""Buffer"": ""B"", ""Debuffer"": ""C"", ""Defender"": ""C"", ""Specialist"": ""C""}","[""neutral""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}"
mal,199484,Mia Taylor,Love Live! Nijigasaki Gakuen School Idol Doukoukai,40879,Anime,1,https://cdn.myanimelist.net/images/characters/8/472442.jpg,64,Bard,"{""hp"": 68, ""atk"": 67, ""mag"": 110, ""vit"": 72, ""spr"": 131, ""int"": 133, ""spd"": 102, ""lck"": 81}","{""Mage"": ""D"", ""Attacker"": ""D"", ""Healer"": ""C"", ""Buffer"": ""S"", ""Debuffer"": ""S"", ""Defender"": ""D"", ""Specialist"": ""D""}","[""neutral""]","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}"
mal,174933,Kanata Konoe,Love Live! Nijigasaki Gakuen School Idol Doukoukai,40879,Anime,2,https://cdn.myanimelist.net/images/characters/10/565836.jpg,361,Illusionist,"{""hp"": 79, ""atk"": 74, ""mag"": 108, ""vit"": 79, ""spr"": 104, ""int"": 135, ""spd"": 109, ""lck"": 90}","{""Mage"": ""C"", ""Attacker"": ""C"", ""Healer"": ""C"", ""Buffer"": ""C"", ""Debuffer"": ""S"", ""Defender"": ""C"", ""Specialist"": ""C""}","[""water"", ""dark""]","{""fire"": ""resist"", ""water"": ""resist"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""weak"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""weak"", ""dark"": ""resist""}"
