mal_id,title,title_english,title_japanese,type,episodes,status,aired_from,aired_to,score,scored_by,rank,popularity,members,favorites,synopsis,image_url,genres,studios
34914,New Game!!,New Game!!,NEW GAME!!,TV,12,Finished Airing,2017-07-11T00:00:00+00:00,2017-09-26T00:00:00+00:00,7.69,137335,1359,1002,267692,888,"​It has been a year since Aoba Suzukaze started working at the Eagle Jump game company. In that time, she and her eccentric coworkers in the character design department have worked hard to release the company's newest game: Fairies Story 3. With their latest title now complete, a new project must begin—starting with a contest to decide the character designs for the upcoming game. Through hard work, dedication, and some guidance from the previous character designer, Kou Yagami, Aoba wins the contest and begins her new role as lead character designer.

However, her new job is not an easy one. In addition to having extra work and longer hours, Aoba questions whether she is the right fit for the job. As she overcomes her inexperience with the help of her friends and coworkers, Aoba is willing to face any challenge to make Eagle Jump's newest creation, a cutesy game called Peco.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/4/86790l.jpg,Comedy,Doga Kobo
10165,Nichijou,Nichijou - My Ordinary Life,日常,TV,26,Finished Airing,2011-04-03T00:00:00+00:00,2011-09-25T00:00:00+00:00,8.47,391016,160,194,956111,25108,"Nichijou primarily focuses on the daily antics of a trio of childhood friends—high school girls Mio Naganohara, Yuuko Aioi and Mai Minakami—whose stories soon intertwine with the young genius Hakase Shinonome, her robot caretaker Nano, and their talking cat Sakamoto. With every passing day, the lives of these six, as well as of the many people around them, experience both the calms of normal life and the insanity of the absurd. Walking to school, being bitten by a talking crow, spending time with friends, and watching the principal suplex a deer: they are all in a day's work in the extraordinary everyday lives of those in Nichijou. 

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/3/75617l.jpg,Comedy,Kyoto Animation
58725,Ninja to Koroshiya no Futarigurashi,A Ninja and an Assassin Under One Roof,忍者と殺し屋のふたりぐらし,TV,12,Finished Airing,2025-04-10T00:00:00+00:00,2025-06-26T00:00:00+00:00,7.63,18258,1522,3506,48052,185,"At first glance, Konoha Koga is an average high school girl who lives alone. However, she has a secret—she works as an assassin on the side! One day, fate puts her in an encounter with Satoko Kusagukare, a runaway ninja hunted by her comrades for accidentally leaving her village.

When Konoha kills one of the people seeking Satoko, the mysterious girl uses her exceptional ability to cover up corpses. Seeing potential in Satoko's skill, Konoha offers her a deal: she can live with Konoha in exchange for cleaning up the scenes of her assassinations. As the ninja and the assassin now live under one roof, they begin enjoying their new life together, whether at home or during their conveniently aligned collaborations.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1855/146642l.jpg,Slice of Life,Shaft
11597,Nisemonogatari,Nisemonogatari,偽物語,TV,11,Finished Airing,2012-01-08T00:00:00+00:00,2012-03-18T00:00:00+00:00,8.13,446678,501,290,760899,3941,"Koyomi Araragi has recently survived a vampire attack and met several girls plagued by supernatural entities. On top of all this, he wakes up one morning to find himself kidnapped and tied up by his girlfriend Hitagi Senjougahara. Araragi's sister Karen has run afoul of Deishuu Kaiki, a swindler who once conned Senjougahara's family. As a result, Senjougahara has imprisoned Araragi to keep him safe from the devious Kaiki. But when Araragi receives a frantic message from Karen, he sets out to rescue her.

Along with Karen's troubles, Tsukihi, Araragi's other sister, faces issues of her own. And when two mysterious women step into their lives, not even Araragi can anticipate their true goals, nor the catastrophic truths about his family soon to be revealed.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1044/103654l.jpg,Comedy|Mystery|Supernatural|Ecchi,Shaft
17549,Non Non Biyori,Non Non Biyori,のんのんびより,TV,12,Finished Airing,2013-10-08T00:00:00+00:00,2013-12-24T00:00:00+00:00,7.94,182541,788,562,446824,6489,"Hotaru Ichijou's lifestyle completely changes when she leaves Tokyo and moves with her family to the isolated Asahigaoka village. Her new school has only five students including herself, all sharing a single classroom regardless of grade level. There are no convenience stores in the area, and it can take up to two hours for a bus to arrive.

Nevertheless, Hotaru finds herself captivated by the countryside's charm thanks to her four unique schoolmates with whom she quickly forms a genuine bond. The most colorful of them is Renge Miyauchi, a first-grader who is often perceptive despite her age. However, no less intriguing are the three Koshigaya siblings: the quiet oldest brother Suguru, the petite older sister Komari, and the prankish youngest sister Natsumi.

Having someone from the city join their cheerful little group enlivens the ordinary days in Asahigaoka. Not only does Hotaru bring firsthand knowledge from the alluring outside world, but her fresh outlook on life welcomes a blossom of change to their usual routine.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/2/51581l.jpg,Slice of Life,SILVER LINK.
39808,Non Non Biyori Nonstop,Non Non Biyori Nonstop,のんのんびより のんすとっぷ,TV,12,Finished Airing,2021-01-11T00:00:00+00:00,2021-03-29T00:00:00+00:00,8.35,52077,253,1849,135281,976,"The carefree journeys of the four girls continue! As their fleeting yet eventful summer becomes a distant memory, the arrival of fall signals a new school year with limitless opportunities. Even as the four girls return to their peaceful routine, the appearance of new faces enlivens the anything but exciting rural life of Asahigaoka.

Non Non Biyori Nonstop leisurely walks back into the lives of Hotaru Ichijou, Komari Koshigaya, Natsumi Koshigaya, and Renge Miyauchi as they fully embrace their rural lifestyles and turn anything they find into nothing but fun!

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1033/111540l.jpg,Slice of Life,SILVER LINK.
23623,Non Non Biyori Repeat,Non Non Biyori Repeat,のんのんびより りぴーと,TV,12,Finished Airing,2015-07-07T00:00:00+00:00,2015-09-22T00:00:00+00:00,8.18,105447,446,1267,210134,1268,"Far from the hustle and bustle of urban life, and with only a single candy store and bus route to its name, the rural Asahigaoka is certainly not a place for everyone. Nevertheless, the village's children still manage to cheerfully spend their days exploring and having fun in the wilderness around them. One such child, Renge Miyauchi, the youngest of the group, looks forward to the entrance ceremony of the upcoming school year, signalling her entry into first grade and the beginning of her elementary school life. Attending the only school in town, Renge and her friends, seventh grader Natsumi Koshigaya and her eighth grade sister Komari, make the most out of their rural lifestyle, playing and studying everyday.

Meanwhile, fifth grader Hotaru Ichijou has just moved to Asahigaoka from Tokyo, unaware of the numerous adventures and memories that await her. 

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/9/75105l.jpg,Slice of Life,SILVER LINK.
30276,One Punch Man,One Punch Man,ワンパンマン,TV,12,Finished Airing,2015-10-05T00:00:00+00:00,2015-12-21T00:00:00+00:00,8.48,2357452,155,4,3418425,66048,"The seemingly unimpressive Saitama has a rather unique hobby: being a hero. In order to pursue his childhood dream, Saitama relentlessly trained for three years, losing all of his hair in the process. Now, Saitama is so powerful, he can defeat any enemy with just one punch. However, having no one capable of matching his strength has led Saitama to an unexpected problem—he is no longer able to enjoy the thrill of battling and has become quite bored.

One day, Saitama catches the attention of 19-year-old cyborg Genos, who witnesses his power and wishes to become Saitama's disciple. Genos proposes that the two join the Hero Association in order to become certified heroes that will be recognized for their positive contributions to society. Saitama, who is shocked that no one knows who he is, quickly agrees. Meeting new allies and taking on new foes, Saitama embarks on a new journey as a member of the Hero Association to experience the excitement of battle he once felt.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/12/76049l.jpg,Action|Comedy,Madhouse
51678,Oniichan wa Oshimai!,Onimai: I'm Now Your Sister!,お兄ちゃんはおしまい！,TV,12,Finished Airing,2023-01-05T00:00:00+00:00,2023-03-23T00:00:00+00:00,7.65,83873,1477,1494,175940,2530,"Self-professed ""home security guard"" Mahiro Oyama has not left his home in years, secluding himself in his room playing erotic visual novels. This depraved lifestyle causes his prodigious sister, Mihari, to worry about his well-being. In hopes of solving this problem, she devises a plan to rehabilitate him back to normalcy.

The first part of Mihari's plan is to concoct a medicine that changes her brother's biological constitution into a bona fide female, much to Mahiro's vehement dismay. Stuck in this predicament, Mahiro has no choice but to live out his life as a cute girl until the effect wears off—if it ever does.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1058/131632l.jpg,Comedy,Studio Bind
51122,Ookami to Koushinryou: Merchant Meets the Wise Wolf,Spice and Wolf: Merchant Meets the Wise Wolf,狼と香辛料 MERCHANT MEETS THE WISE WOLF,TV,25,Finished Airing,2024-04-02T00:00:00+00:00,2024-09-24T00:00:00+00:00,8.11,77195,530,1095,244006,2008,"With a cartload of fur pelts in tow, traveling merchant Kraft Lawrence stops by the village of Pasloe. According to local folklore, centuries ago, one of the villagers made a promise with the wolf deity Holo, who swore to bless Pasloe with bountiful harvests of wheat. Yet, as time passed, such stories became little more than relics of the past.

After quickly finishing his business in the village, Lawrence sets out to his next destination. His journey, however, takes an unexpected turn when he discovers a nude, animal-eared girl sleeping among his pelts. Even more surprisingly, the youthful-looking woman claims to be Holo—the wolf of legend.

Holo wishes to return to her hometown in the north, and though their first encounter is rocky, she convinces Lawrence to accompany her on her travels. In return, she vows to earn her keep, using her quick wits and lifetime of experience to help her newfound companion in his dealings. As they continue their journey, Lawrence and Holo take advantage of whatever economic opportunities they come across, often landing in situations that put both their business skills and their relationship to the test.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1059/142414l.jpg,Adventure|Drama|Romance|Supernatural,Passione
8769,Ore no Imouto ga Konnani Kawaii Wake ga Nai,OreImo,俺の妹がこんなに可愛いわけがない,TV,12,Finished Airing,2010-10-03T00:00:00+00:00,2010-12-19T00:00:00+00:00,6.93,397647,4795,318,708975,4556,"Kirino Kousaka embodies the ideal student with equally entrancing looks. Her grades are near perfect, and to cover her personal expenses, she works as a professional model alongside her best friend Ayase Aragaki, who abhors liars and all things otaku. But what Ayase doesn't know is that Kirino harbors a deep, entrenched secret that will soon be brought to light.

At home one day, Kyousuke, Kirino's perfectly average brother, stumbles upon an erotic game that belongs to none other than his seemingly flawless little sister. With her reputation at stake, Kirino places a gag order on her sibling while simultaneously introducing him to the world of eroge and anime. Through Kirino, Kyousuke encounters the gothic lolita Ruri Gokou and the bespectacled otaku Saori Makishima, thus jump-starting an entirely new lifestyle. But as he becomes more and more involved in his little sister's secret life, it becomes that much harder to keep under wraps. 

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1508/129576l.jpg,Comedy,AIC Build
10020,Ore no Imouto ga Konnani Kawaii Wake ga Nai Specials,OreImo Specials,俺の妹がこんなに可愛いわけがない,ONA,4,Finished Airing,2011-02-22T00:00:00+00:00,2011-05-31T00:00:00+00:00,7.31,124627,2875,1343,197160,216,"The true end arc of Ore no Imouto. These four episodes branch out after the 11th episode of the main TV series and present an alternative version to the end of the TV series. These episodes contrast with the good end arc of the TV series, which was an original ending written for the anime, and instead closely follows the original story from the light novels.",https://cdn.myanimelist.net/images/anime/8/29734l.jpg,Comedy|Romance,AIC Build
13659,Ore no Imouto ga Konnani Kawaii Wake ga Nai.,OreImo 2,俺の妹がこんなに可愛いわけがない。,TV,13,Finished Airing,2013-04-07T00:00:00+00:00,2013-06-30T00:00:00+00:00,6.89,271205,5018,556,450412,1215,"The diehard otaku Kirino Kousaka has returned and settled back into life in Japan with her friends and family. Despite what her older brother Kyousuke has previously done for her, Kirino continues to give him the cold shoulder, much to his frustration. He is worried that his persuasion for Kirino to drop her track and field training in America and return home may have severely strained his relationship with her. On top of that, Kyousuke now also has to decode a bold and cryptic message from Ruri ""Kuroneko"" Gokou, his junior at school as well as Kirino's friend.

As the ties between the two siblings and their friends deepen, Kirino and Kyousuke will soon have to figure out how they want to deal with these relationships, helping each other realize their own feelings in the process. In spite of that, Kirino still manages to find time to satisfy her otaku needs with the company of her brother.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1325/100406l.jpg,Comedy|Romance,A-1 Pictures
14749,Ore no Kanojo to Osananajimi ga Shuraba Sugiru,Oreshura,俺の彼女と幼なじみが修羅場すぎる,TV,13,Finished Airing,2013-01-06T00:00:00+00:00,2013-03-31T00:00:00+00:00,6.89,302014,5019,419,580838,1881,"The infidelity of Eita Kidou's parents not only made his family fall apart, but also made him skeptic of love. Having no intention to delve into romance, Eita devotes his entire high school life to his studies in order to become a doctor.

It did not take long for the beautiful and popular Masuzu Natsukawa to notice Eita's apathy. Tired of being the object of people's affection, she asks him to pretend to be her boyfriend, as she too feels disgusted at the notion of love. Eita, however, refuses—yet Masuzu has one trick left up her sleeve: Eita’s journal and threatening to post the embarrassing content online if he does not comply.

Now entangled in a fake romance with the most desired girl at school, Eita's life is turned upside down. Whether envied by his peers or receiving a confession, he must cope with his newfound relationship and all the troubles that come along with it.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/13/44187l.jpg,Comedy|Romance,A-1 Pictures
38483,Ore wo Suki nano wa Omae dake ka yo,ORESUKI Are you the only one who loves me?,俺を好きなのはお前だけかよ,TV,12,Finished Airing,2019-10-03T00:00:00+00:00,2019-12-26T00:00:00+00:00,7.3,258516,2891,505,490591,2342,"Amatsuyu ""Jouro"" Kisaragi is a completely average second-year high school student who has two dates over one weekend⁠—with the student council president Sakura ""Cosmos"" Akino on Saturday, then with his childhood friend Aoi ""Himawari"" Hinata on Sunday. Sadly for Jouro, both girls proclaim their love for his best friend Taiyou ""Sun-chan"" Ooga, the ace of the baseball team. Accepting each of their requests for advice and guidance, he is now responsible for helping the two girls win the heart of the same guy.

Unbeknownst to his friends, Jouro's friendly and obtuse image is all but a ruse designed to cast himself as the clueless protagonist of a textbook romantic comedy. A schemer under his cheery facade, he makes the best of this unexpected turn of events with a new plan: get Sun-chan to fall for either Cosmos or Himawari and take the other as his own prize. But Jouro's last-ditch effort is threatened by the gloomy, four-eyed Sumireko ""Pansy"" Sanshokuin, who surprises Jouro with not only her knowledge of his secret personality but also a confession to the true self he hid for all this time.

Stuck in this hilariously messy situation, each of the five students must navigate countless lies, traps, and misunderstandings to come out on top.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1348/102797l.jpg,Comedy|Romance,Connect
50739,Otonari no Tenshi-sama ni Itsunomanika Dame Ningen ni Sareteita Ken,The Angel Next Door Spoils Me Rotten,お隣の天使様にいつの間にか駄目人間にされていた件,TV,12,Finished Airing,2023-01-07T00:00:00+00:00,2023-03-25T00:00:00+00:00,7.85,213052,974,656,393969,6556,"Mahiru Shiina is worthy of her nickname ""Angel"": she is a divine beauty loved by all, and she excels in both academics and athletics. Shiina lives in an entirely different world from Amane Fujimiya, her next-door neighbor. Despite living so close together, they have never spoken once. But their silence is broken when Fujimiya spots Shiina gloomily sitting on a swing amidst a heavy rainstorm and lends her his umbrella. 

When Fujimiya catches a cold the next day, Shiina wishes to return the favor for the umbrella by nursing him back to health. Believing that this would be their first and last interaction, he silently appreciates her kindness. However, Shiina—who cannot help but worry about Fujimiya's lack of tidiness and proper nutrition—begins to cook and clean for him. As the unlikely pair spend time together in Fujimiya's apartment, they explore the true nature of their relationship and the gentle emotions that emerge from it.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1240/133638l.jpg,Romance,Project No.9
35247,Owarimonogatari 2nd Season,Owarimonogatari Second Season,終物語,TV Special,7,Finished Airing,2017-08-12T00:00:00+00:00,2017-08-13T00:00:00+00:00,8.86,204992,28,596,425805,8944,"Following an encounter with oddity specialist Izuko Gaen, third-year high school student Koyomi Araragi wakes up in a strange, deserted void only to be greeted by a joyfully familiar face in an alarmingly unfamiliar place.  

Araragi, with the help of his girlfriend Hitagi Senjougahara, maneuvers through the webs of his past and the perplexities of the present in search of answers. However, fate once again delivers him to the eccentric transfer student Ougi Oshino, who brings forth an unexpected proposal that may unearth the very foundation to which he is anchored. As Araragi peels back the layers of mystery surrounding an apparition, he discovers a truth not meant to be revealed.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/6/87322l.jpg,Comedy|Mystery|Supernatural,Shaft
50380,Paripi Koumei,Ya Boy Kongming!,パリピ孔明,TV,12,Finished Airing,2022-04-05T00:00:00+00:00,2022-06-21T00:00:00+00:00,8.1,155650,546,825,321636,2615,"Zhuge Kongming earned a reputation as one of the greatest tacticians of the Three Kingdoms period of third-century China. Having led his army through countless grueling victories, Kongming falls gravely ill during the Battle of Wuzhang Plains. The weariness and regret stemming from the seemingly never-ending war catch up to him, and as he draws his final breath, Kongming wishes that if he were to reincarnate, he would be reborn in a more peaceful era.

His wish comes true, and Kongming wakes up in modern-day Tokyo with a younger body and his memories intact. Thrust into an unfamiliar world, he finds his way into a nightclub and meets Eiko Tsukimi, an aspiring singer whose performance immediately captivates him. Pitying his confusion, Eiko takes Kongming under her wing and teaches him about the current world, which leads to Kongming's interest in contemporary music. Seeing Eiko's immense musical potential, Kongming vows to make the world recognize her and soon takes on the role of her manager.

Unsurprisingly, the music industry is unforgiving to those who make even the slightest mistakes. Still, Kongming is determined to accomplish his goals—even if he must utilize the war stratagems he famously used in his previous life!

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1970/122297l.jpg,Comedy,P.A. Works
39921,Re:Zero kara Hajimeru Isekai Seikatsu - Memory Snow - Manner Movie,Re:ZERO -Starting Life in Another World- Memory Snow: Manner Movie,Re:ゼロから始める異世界生活 Memory Snow マナームービー,Movie,1,Finished Airing,2018-10-06T00:00:00+00:00,,7.52,25268,1969,3221,55948,125,"Subaru Natsuki finally gets to take a breather, but he does not waste any time as he prepares for a date with his beloved Emilia. He scouts the nearby village for the right dating spot, and with the help of the village children, he finds a wonderful location. With that, he is well prepared for his date! Unfortunately for Subaru, cold weather suddenly sweeps across Roswaal's mansion on his important day, leaving him with no choice but to postpone the date. Overnight, it becomes even colder and unbearable. Subaru must get to the bottom of this because, at this rate, his date will be the least of his worries.

(Source: Apple TV)",https://cdn.myanimelist.net/images/anime/1018/122070l.jpg,Fantasy,Studio PuYUKAI
51403,Renai Flops,Love Flops,恋愛フロップス,TV,12,Finished Airing,2022-10-12T00:00:00+00:00,2022-12-28T00:00:00+00:00,6.7,65448,6034,1541,170877,846,"In the near future when technology has significantly advanced, a famous AI TV fortune teller seemingly foresees high school student Asahi Kashiwagi's day with pinpoint accuracy. On his way to school, he encounters Aoi Izumisawa, Bai Mongfa, Karin Istel, Amelia Irving, and Ilya Ilyukhin. Despite meeting them for the first time, Asahi suddenly receives love confessions from all of them at the end of the same day, perfectly aligning with the fortune teller's prediction.

As if that was not enough, Asahi soon learns that these five individuals are actually candidates to become his bride, and they have been invited by his father to live at Asahi's home. Left with no other choice, he reluctantly allows them to stay, resulting in a bawdy turn of events that brightens up his average high school life.

However, as Asahi spends more time with them, forgotten memories gradually resurface. While uncovering the hidden truth, Asahi begins to believe that his fate with these potential partners might be more than just mere coincidence.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1620/130589l.jpg,Comedy|Romance|Sci-Fi|Ecchi,Passione
48363,RPG Fudousan,RPG Real Estate,RPG不動産,TV,12,Finished Airing,2022-04-06T00:00:00+00:00,2022-06-22T00:00:00+00:00,6.69,17147,6069,3394,51379,123,"In a world at peace 15 years after the defeat of the demon lord, a newly graduated mage named Kotone Kazairo moves to Dali—the royal capital of the Kingdom of Actus—to begin a new chapter in her life. To find a place to settle, the 16-year-old goes to a real estate firm called Rent Plan Guide (RPG). There, she meets its employees: the pragmatic priest Rufuria, the tomboyish warrior Rakira, and the adorable demihuman Fa.

Coincidentally, Kotone is also set to work at RPG Real Estate and wastes no time learning about the business from her coworkers. With many housing options available to suit the varied eccentricities of its diverse customer pool, RPG Real Estate strives to deliver perfect matches for clients' specific needs, but it is not always an easy task. Even so, Kotone and her colleagues are determined to bring smiles to the faces of their patrons—one home at a time!

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1680/122002l.jpg,Comedy|Fantasy,Doga Kobo
59791,Ruri no Houseki,Ruri Rocks,瑠璃の宝石,TV,13,Currently Airing,2025-07-06T00:00:00+00:00,2025-09-28T00:00:00+00:00,7.73,5899,1241,3519,47838,153,"The story of Ruri, a girl who likes jewelry and accessories, diving into the world of mineralogy.",https://cdn.myanimelist.net/images/anime/1431/148742l.jpg,Slice of Life,Studio Bind
23277,Saenai Heroine no Sodatekata,Saekano: How to Raise a Boring Girlfriend,冴えない彼女〈ヒロイン〉の育てかた,TV,12,Finished Airing,2015-01-16T00:00:00+00:00,2015-03-27T00:00:00+00:00,7.47,330099,2118,323,700441,4510,"Tomoya Aki, an otaku, has been obsessed with collecting anime and light novels for years, attaching himself to various series with captivating stories and characters. Now, he wants to have a chance of providing the same experience for others by creating his own game, but unfortunately, Tomoya cannot do this task by himself.

He successfully recruits childhood friend Eriri Spencer Sawamura to illustrate and literary elitist Utaha Kasumigaoka to write the script for his visual novel, while he directs. Super-group now in hand, Tomoya only needs an inspiration to base his project on, and luckily meets the beautiful, docile Megumi Katou, who he then models his main character after.

Using what knowledge he has, Tomoya creates a new doujin circle with hopes to touch the hearts of those who play their game. What he does not realize, is that to invoke these emotions, the creators have had to experience the same feelings in their own lives.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1329/142757l.jpg,Comedy|Romance|Ecchi,A-1 Pictures
30727,Saenai Heroine no Sodatekata ♭,Saekano: How to Raise a Boring Girlfriend .flat,冴えない彼女〈ヒロイン〉の育てかた♭,TV,11,Finished Airing,2017-04-14T00:00:00+00:00,2017-06-23T00:00:00+00:00,7.76,199280,1169,663,390382,1763,"After finally completing the first route of his visual novel, Blessing Software's producer Tomoya Aki is optimistic about the future of his team and achieving their goal of creating the best game of the season.

However, they still have a long way to go. For one, Megumi Katou still has an incredibly flat personality and is unable to fit the role of Tomoya's ideal heroine. The other members of Blessing Software, Eriri Spencer Sawamura, Utaha Kasumigaoka, and Michiru Hyoudou, often forget she is even there due to her lack of presence and character. 

Throughout the development of their game, Blessing Software learns the struggles of working in an industry where deadlines must be met and edits are made constantly, and the hardships of working in a group setting.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/2/84797l.jpg,Comedy|Romance|Ecchi,A-1 Pictures
35338,Saenai Heroine no Sodatekata ♭: Koi to Junjou no Service-kai,Saekano: How to Raise a Boring Girlfriend .flat - Fan Service of Love and Pure heart,冴えない彼女〈ヒロイン〉の育てかた♭ #0 「恋と純情のサービス回」,Special,1,Finished Airing,2017-04-06T00:00:00+00:00,,7.37,73838,2543,1847,135300,170,"For the production of their game's poolside scene, Blessing Software's illustrator Eriri Spencer Sawamura wants Megumi Katou to model in a swimsuit for her sketches of the game's heroine. However, Megumi refuses to wear such attire unless everyone else agrees to do the same. To ensure the development of their game continues smoothly, the team follows her request as they conduct their fruitful research at a luxury hotel.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/12/85115l.jpg,Comedy|Romance|Ecchi,A-1 Pictures
36885,Saenai Heroine no Sodatekata Fine,Saekano the Movie: Finale,冴えない彼女の育てかた Fine,Movie,1,Finished Airing,2019-10-26T00:00:00+00:00,,8.41,91266,198,1330,199045,2720,"With the second Winter Comiket just around the corner, Blessing Software has been vigorously producing its new game, ""How to Raise a Boring Girlfriend."" Despite Utaha Kasumigaoka and Eriri Spencer Sawamura leaving the circle, Megumi Katou and Tomoya Aki are hopeful that, by sticking to Tomoya's original vision for the game, their upcoming creation will exceed Blessing Software's previous installment.

With the addition of new members Iori and Izumi Hashima, development ensues—but not without its share of setbacks. Things rarely go as planned in the dating sim industry, with numerous obstacles forcing Tomoya to decide between helping his friends or completing the game. 

Saenai Heroine no Sodatekata Fine draws the series to a close as Tomoya selects his final route, both within his personal life and Blessing Software.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1671/111411l.jpg,Comedy|Romance,CloverWorks
29317,Saenai Heroine no Sodatekata: Ai to Seishun no Service-kai,Saekano: Fan Service of Love and Youth,冴えない彼女の育てかた #0 「愛と青春のサービス回」,TV Special,1,Finished Airing,2015-01-09T00:00:00+00:00,,7.08,75465,4136,1839,135918,97,"The latest game by Blessing Software needs one final push to make it over the finish line. To help with this, the team ventures out to the Japanese countryside for location scouting. Illustrator Eriri Spencer Sawamura and model Megumi Kato busy themselves with work. However, scriptwriter Utaha Kasumigaoka and music producer Michiru Hyoudou have other plans with their teammate Tomoya Aki. With the four girls all fighting for his attention, Tomoya finds himself in increasingly risqué situations.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/6/70493l.jpg,Comedy|Romance|Ecchi,A-1 Pictures
34494,Sakura Quest,Sakura Quest,サクラクエスト,TV,25,Finished Airing,2017-04-06T00:00:00+00:00,2017-09-21T00:00:00+00:00,7.38,49224,2500,1624,158438,542,"Tired of her rural home, recent college graduate Yoshino Koharu is desperate to lead a more exciting life in Tokyo. After a fruitless job hunt, she finally receives a part-time offer as queen of the bizarre ""Kingdom of Chupakabura,"" a rundown mini-attraction in the small agricultural town of Manoyama. However, Yoshino discovers upon her arrival in Manoyama that she was mistaken for a celebrity and the job offer was a mistake. Left with no other options, Yoshino reluctantly agrees to take on the role and aid the Board of Tourism in their efforts to revitalize Manoyama. Determined to bring excitement to the dying town with the help of local residents, the queen enacts a series of projects to highlight the beauty and charm of Manoyama's culture.

Sakura Quest delves into the story of a tight-knit community that is struggling to balance change while also maintaining the rich traditions and bonds which define their identity.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/6/85222l.jpg,Slice of Life,P.A. Works
20047,Sakura Trick,Sakura Trick,桜Trick,TV,12,Finished Airing,2014-01-10T00:00:00+00:00,2014-03-28T00:00:00+00:00,6.94,125802,4742,988,271834,1523,"Having been best friends since middle school, Haruka Takayama and Yuu Sonoda plan to attend Misato West High School together. However, despite being assigned to the same class, a cruel twist of fate has them seated on the opposite ends of their classroom! To make matters worse, their school will shut down in three years, making them the final intake of first-year students. Undeterred by this chain of unfortunate events, Haruka is set on sticking with Yuu, striving to create many wonderful memories with her.

Much to Haruka's jealousy however, Yuu's easygoing demeanor quickly attracts the attention of their female classmates. Sympathizing with her friend's growing insecurity, Yuu ends up sharing a deep, affectionate kiss with her in an empty classroom. The act intensifies their bond as ""special friends,"" gradually revealing a different aspect to their unique friendship while also inviting new conflicts.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/2/56189l.jpg,Comedy|Girls Love,Studio Deen
13759,Sakura-sou no Pet na Kanojo,The Pet Girl of Sakurasou,さくら荘のペットな彼女,TV,24,Finished Airing,2012-10-09T00:00:00+00:00,2013-03-26T00:00:00+00:00,8.05,733151,626,111,1299897,26197,"At Suimei High, the Sakura-sou dormitory is infamous for housing the school's most notorious delinquents. Thus, when the relatively tame Sorata Kanda is transferred to the dorm, escaping this insane asylum becomes his foremost goal. Trapped there for the time being, he must learn how to deal with his fellow residents, including bubbly animator Misaki Kamiigusa, charming playboy writer Jin Mitaka, and the ever-reclusive Ryuunosuke Akasaka. Surrounded by weirdness, Sorata frequently finds respite in his interactions with his one ""normal"" friend, aspiring voice actress Nanami Aoyama.

When Mashiro Shiina—a new foreign exchange student—joins the dormitory, Sorata is instantly enraptured by her beauty. Underneath her otherworldly appearance, Mashiro is an autistic savant, capable of world-renowned brilliance in her art, yet unable to perform simple daily tasks. After Sorata ends up in charge of taking care of Mashiro, the two inevitably grow closer, with Sorata's initial desire to escape the dormitory becoming a forgotten goal.

Despite their eccentricities, every resident is incredible in their own field, leaving Sorata to contend with his own lack of any particular skill. With brilliance all around him, he thus strives to become an equal to their talent. Revolving around the hardships and joys of its colorful cast, Sakura-sou no Pet na Kanojo is a heartwarming coming-of-age tale of friendship, love, ambition, and heartbreak—through the lens of an ordinary person surrounded by the extraordinary.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/4/43643l.jpg,Drama|Romance,J.C.Staff
