source_type,source_id,name,series,series_source_id,genre,rarity,image_url,about,favorites,processed_at,id
mal,133720,Zenjuurou Okuma,Shimoneta to Iu Gainen ga Sonzai Shinai Taikutsu na Sekai,29786,Anime,1,https://cdn.myanimelist.net/images/characters/16/401764.jpg,,2,,
mal,134098,Teihen no Kuro,Shimoneta to Iu Gainen ga Sonzai Shinai Taikutsu na Sekai,29786,Anime,1,https://cdn.myanimelist.net/images/characters/5/292549.jpg,,1,,
mal,115707,Oboro Tsukimigusa,Shimoneta to Iu Gainen ga Sonzai Shinai Taikutsu na Sekai,29786,Anime,1,https://cdn.myanimelist.net/images/characters/10/290932.jpg,,15,,
mal,34654,Chizuru Aizawa,Shinryaku! Ika Musume,8557,Anime,1,https://cdn.myanimelist.net/images/characters/13/103285.jpg,,100,,
mal,34653,Eiko Aizawa,Shinryaku! Ika Musume,8557,Anime,1,https://cdn.myanimelist.net/images/characters/16/103207.jpg,,25,,
mal,20512,Ika Musume,Shinryaku! Ika Musume,8557,Anime,2,https://cdn.myanimelist.net/images/characters/13/107764.jpg,,1636,,
mal,53811,Alex,Shinryaku! Ika Musume,8557,Anime,1,https://cdn.myanimelist.net/images/characters/12/147735.jpg,,8,,
mal,37243,Cindy Campbell,Shinryaku! Ika Musume,8557,Anime,1,https://cdn.myanimelist.net/images/characters/13/103180.jpg,,3,,
mal,34656,Sanae Nagatsuki,Shinryaku! Ika Musume,8557,Anime,1,https://cdn.myanimelist.net/images/characters/12/101772.jpg,,52,,
mal,37244,Nagisa Saitou,Shinryaku! Ika Musume,8557,Anime,1,https://cdn.myanimelist.net/images/characters/12/102332.jpg,,8,,
mal,38746,Kiyomi Sakura,Shinryaku! Ika Musume,8557,Anime,1,https://cdn.myanimelist.net/images/characters/10/128473.jpg,,6,,
mal,41147,Kozue Tanabe,Shinryaku! Ika Musume,8557,Anime,1,https://cdn.myanimelist.net/images/characters/3/112039.jpg,,3,,
mal,38185,Ayumi Tokita,Shinryaku! Ika Musume,8557,Anime,1,https://cdn.myanimelist.net/images/characters/3/104374.jpg,,5,,
mal,51387,Tomomi Mochizuki,Shinryaku!? Ika Musume,10378,Anime,1,https://cdn.myanimelist.net/images/characters/16/142791.jpg,,2,,
mal,55007,Risa,Shinryaku!? Ika Musume,10378,Anime,1,https://cdn.myanimelist.net/images/characters/4/153145.jpg,,1,,
mal,86,Rei Ayanami,Shinseiki Evangelion,30,Anime,3,https://cdn.myanimelist.net/images/characters/11/314932.jpg,,20966,,
mal,1259,Misato Katsuragi,Shinseiki Evangelion,30,Anime,3,https://cdn.myanimelist.net/images/characters/15/515181.jpg,,18000,,
mal,94,Asuka Langley Souryuu,Shinseiki Evangelion,30,Anime,3,https://cdn.myanimelist.net/images/characters/12/79465.jpg,,29507,,
mal,1251,Ritsuko Akagi,Shinseiki Evangelion,30,Anime,2,https://cdn.myanimelist.net/images/characters/13/108139.jpg,,760,,
mal,19207,Naoko Akagi,Shinseiki Evangelion,30,Anime,1,https://cdn.myanimelist.net/images/characters/6/109293.jpg,,2,,
mal,1254,Hikari Horaki,Shinseiki Evangelion,30,Anime,1,https://cdn.myanimelist.net/images/characters/3/145215.jpg,,22,,
mal,1255,Makoto Hyuuga,Shinseiki Evangelion,30,Anime,1,https://cdn.myanimelist.net/images/characters/4/290508.jpg,,15,,
mal,1256,Maya Ibuki,Shinseiki Evangelion,30,Anime,1,https://cdn.myanimelist.net/images/characters/7/78694.jpg,,137,,
mal,1258,Yui Ikari,Shinseiki Evangelion,30,Anime,1,https://cdn.myanimelist.net/images/characters/12/108140.jpg,,115,,
mal,17620,Keel Lorentz,Shinseiki Evangelion,30,Anime,1,https://cdn.myanimelist.net/images/characters/2/109297.jpg,,5,,
mal,40969,Kyouko Zeppelin Souryuu,Shinseiki Evangelion,30,Anime,1,https://cdn.myanimelist.net/images/characters/6/122523.jpg,,2,,
mal,1262,Touji Suzuhara,Shinseiki Evangelion,30,Anime,1,https://cdn.myanimelist.net/images/characters/15/89384.jpg,,152,,
mal,3721,Shiro Tokita,Shinseiki Evangelion,30,Anime,1,https://cdn.myanimelist.net/images/characters/9/122497.jpg,,1,,
mal,211210,Minami Shiunji,Shiunji-ke no Kodomotachi,58131,Anime,1,https://cdn.myanimelist.net/images/characters/5/568083.jpg,,27,,
mal,211211,Kotono Shiunji,Shiunji-ke no Kodomotachi,58131,Anime,1,https://cdn.myanimelist.net/images/characters/2/568350.jpg,,26,,
mal,211209,Banri Shiunji,Shiunji-ke no Kodomotachi,58131,Anime,1,https://cdn.myanimelist.net/images/characters/5/567556.jpg,,51,,
mal,211206,Seiha Shiunji,Shiunji-ke no Kodomotachi,58131,Anime,1,https://cdn.myanimelist.net/images/characters/9/567630.jpg,,89,,
mal,211207,Ouka Shiunji,Shiunji-ke no Kodomotachi,58131,Anime,1,https://cdn.myanimelist.net/images/characters/6/558436.jpg,,109,,
mal,271724,Nao Hinata,Shiunji-ke no Kodomotachi,58131,Anime,1,https://cdn.myanimelist.net/images/characters/12/593065.jpg,,1,,
mal,154098,Chito,Shoujo Shuumatsu Ryokou,35838,Anime,2,https://cdn.myanimelist.net/images/characters/5/341027.jpg,,1903,,
mal,154099,Yuuri,Shoujo Shuumatsu Ryokou,35838,Anime,2,https://cdn.myanimelist.net/images/characters/7/341028.jpg,,1697,,
mal,156944,Automaton,Shoujo Shuumatsu Ryokou,35838,Anime,1,https://cdn.myanimelist.net/images/characters/7/346257.jpg,,53,,
mal,260565,Eringi,Shoujo Shuumatsu Ryokou,35838,Anime,1,https://cdn.myanimelist.net/images/characters/3/571366.jpg,,1,,
mal,156266,Ishii,Shoujo Shuumatsu Ryokou,35838,Anime,1,https://cdn.myanimelist.net/images/characters/11/344063.jpg,,73,,
mal,240639,Jougorou Kobato,Shoushimin Series 2nd Season,59828,Anime,1,https://cdn.myanimelist.net/images/characters/3/591933.jpg,,63,,
mal,240640,Yuki Osanai,Shoushimin Series 2nd Season,59828,Anime,1,https://cdn.myanimelist.net/images/characters/5/534797.jpg,,326,,
mal,272745,Hitomi Asoya,Shoushimin Series 2nd Season,59828,Anime,1,https://cdn.myanimelist.net/images/characters/7/594984.jpg,,1,,
mal,243894,Kengo Doujima,Shoushimin Series 2nd Season,59828,Anime,1,https://cdn.myanimelist.net/images/characters/16/539876.jpg,,8,,
mal,272333,Shoutarou Hisaka,Shoushimin Series 2nd Season,59828,Anime,1,https://cdn.myanimelist.net/images/characters/10/594048.jpg,,1,,
mal,255768,Tokiko Nakamaru,Shoushimin Series 2nd Season,59828,Anime,1,https://cdn.myanimelist.net/images/characters/12/589022.jpg,,3,,
mal,255767,Takahiko Urino,Shoushimin Series 2nd Season,59828,Anime,1,https://cdn.myanimelist.net/images/characters/6/562126.jpg,,4,,
mal,232909,Monica Everett,Silent Witch: Chinmoku no Majo no Kakushigoto,59459,Anime,1,https://cdn.myanimelist.net/images/characters/7/601427.jpg,,300,,
mal,232920,Claudia Ashley,Silent Witch: Chinmoku no Majo no Kakushigoto,59459,Anime,1,https://cdn.myanimelist.net/images/characters/7/601428.jpg,,2,,
mal,232919,Lana Colette,Silent Witch: Chinmoku no Majo no Kakushigoto,59459,Anime,1,https://cdn.myanimelist.net/images/characters/12/591849.jpg,,8,,
mal,232916,Bridget Greyham,Silent Witch: Chinmoku no Majo no Kakushigoto,59459,Anime,1,https://cdn.myanimelist.net/images/characters/12/590833.jpg,,2,,
mal,271591,Casey Grove,Silent Witch: Chinmoku no Majo no Kakushigoto,59459,Anime,1,https://cdn.myanimelist.net/images/characters/3/592741.jpg,,3,,
mal,261855,Nero,Silent Witch: Chinmoku no Majo no Kakushigoto,59459,Anime,1,https://cdn.myanimelist.net/images/characters/16/574659.jpg,,9,,
mal,232918,Isabelle Norton,Silent Witch: Chinmoku no Majo no Kakushigoto,59459,Anime,1,https://cdn.myanimelist.net/images/characters/14/591848.jpg,,11,,
mal,232912,Rynzbelfeid,Silent Witch: Chinmoku no Majo no Kakushigoto,59459,Anime,1,https://cdn.myanimelist.net/images/characters/15/591873.jpg,,5,,
mal,275139,Caroline Simmons,Silent Witch: Chinmoku no Majo no Kakushigoto,59459,Anime,1,https://cdn.myanimelist.net/images/characters/10/599536.jpg,,1,,
mal,197819,Koharu Minagi,Slow Loop,45425,Anime,1,https://cdn.myanimelist.net/images/characters/6/459273.jpg,,28,,
mal,197818,Hiyori Minagi,Slow Loop,45425,Anime,1,https://cdn.myanimelist.net/images/characters/16/459274.jpg,,39,,
mal,203821,Ichika Fukumoto,Slow Loop,45425,Anime,1,https://cdn.myanimelist.net/images/characters/4/459276.jpg,,3,,
mal,203822,Futaba Fukumoto,Slow Loop,45425,Anime,1,https://cdn.myanimelist.net/images/characters/11/459275.jpg,,1,,
mal,207494,Kaede Miyano,Slow Loop,45425,Anime,1,https://cdn.myanimelist.net/images/characters/3/467925.jpg,,3,,
mal,203823,Aiko Ninomiya,Slow Loop,45425,Anime,1,https://cdn.myanimelist.net/images/characters/15/459277.jpg,,1,,
mal,201052,Koi Yoshinaga,Slow Loop,45425,Anime,1,https://cdn.myanimelist.net/images/characters/6/459278.jpg,,46,,
mal,153349,Hana Ichinose,Slow Start,35540,Anime,1,https://cdn.myanimelist.net/images/characters/3/336049.jpg,,46,,
mal,153350,Tamate Momochi,Slow Start,35540,Anime,1,https://cdn.myanimelist.net/images/characters/3/336050.jpg,,112,,
mal,153352,Kamuri Sengoku,Slow Start,35540,Anime,1,https://cdn.myanimelist.net/images/characters/12/336052.jpg,,70,,
mal,153351,Eiko Tokura,Slow Start,35540,Anime,1,https://cdn.myanimelist.net/images/characters/16/336051.jpg,,38,,
mal,153358,Kiyose Enami,Slow Start,35540,Anime,1,https://cdn.myanimelist.net/images/characters/15/344321.jpg,,12,,
mal,153354,Hiroe Hannen,Slow Start,35540,Anime,1,https://cdn.myanimelist.net/images/characters/6/344320.jpg,,25,,
mal,157457,Hazuki Ichinose,Slow Start,35540,Anime,1,https://cdn.myanimelist.net/images/characters/8/349186.jpg,,2,,
mal,153353,Shion Kyouzuka,Slow Start,35540,Anime,1,https://cdn.myanimelist.net/images/characters/10/344319.jpg,,12,,
mal,158451,Ao Masuda,Slow Start,35540,Anime,1,https://cdn.myanimelist.net/images/characters/13/349212.jpg,,1,,
mal,158447,Nanae Takahashi,Slow Start,35540,Anime,1,https://cdn.myanimelist.net/images/characters/9/349207.jpg,,3,,
mal,153355,Miki Tokura,Slow Start,35540,Anime,1,https://cdn.myanimelist.net/images/characters/5/350418.jpg,,1,,
mal,158448,Sachi Tsubakimori,Slow Start,35540,Anime,1,https://cdn.myanimelist.net/images/characters/14/349208.jpg,,4,,
mal,166439,Marin Kitagawa,Sono Bisque Doll wa Koi wo Suru,48736,Anime,3,https://cdn.myanimelist.net/images/characters/10/459773.jpg,,24142,,
mal,205774,Miori Gojou,Sono Bisque Doll wa Koi wo Suru,48736,Anime,1,https://cdn.myanimelist.net/images/characters/11/468463.jpg,,1,,
mal,193037,Sajuna Inui,Sono Bisque Doll wa Koi wo Suru,48736,Anime,2,https://cdn.myanimelist.net/images/characters/6/459774.jpg,,511,,
mal,195814,Shinju Inui,Sono Bisque Doll wa Koi wo Suru,48736,Anime,1,https://cdn.myanimelist.net/images/characters/12/458726.jpg,,227,,
mal,207324,Kaname,Sono Bisque Doll wa Koi wo Suru,48736,Anime,1,https://cdn.myanimelist.net/images/characters/6/469593.jpg,,4,,
mal,259071,Shizuku Kuroe,Sono Bisque Doll wa Koi wo Suru,48736,Anime,1,https://cdn.myanimelist.net/images/characters/14/568862.jpg,,2,,
mal,207323,Liz,Sono Bisque Doll wa Koi wo Suru,48736,Anime,1,https://cdn.myanimelist.net/images/characters/3/469592.jpg,,26,,
mal,206117,Neon Nikaidou,Sono Bisque Doll wa Koi wo Suru,48736,Anime,1,https://cdn.myanimelist.net/images/characters/8/481893.jpg,,5,,
mal,220971,Shion Nikaidou,Sono Bisque Doll wa Koi wo Suru,48736,Anime,1,https://cdn.myanimelist.net/images/characters/12/501185.jpg,,1,,
mal,205322,Nowa Sugaya,Sono Bisque Doll wa Koi wo Suru,48736,Anime,1,https://cdn.myanimelist.net/images/characters/7/466335.jpg,,106,,
mal,206482,Mirai Tengeji,Sono Bisque Doll wa Koi wo Suru,48736,Anime,1,https://cdn.myanimelist.net/images/characters/8/466336.jpg,,7,,
mal,254244,Veronica,Sono Bisque Doll wa Koi wo Suru,48736,Anime,1,https://cdn.myanimelist.net/images/characters/4/569464.jpg,,2,,
mal,207686,Daia Yahiro,Sono Bisque Doll wa Koi wo Suru,48736,Anime,1,https://cdn.myanimelist.net/images/characters/11/599042.jpg,,1,,
mal,207687,Rune Yamauchi,Sono Bisque Doll wa Koi wo Suru,48736,Anime,1,https://cdn.myanimelist.net/images/characters/7/468457.jpg,,7,,
mal,105175,Nonoka Komiya,Sora no Method,23209,Anime,1,https://cdn.myanimelist.net/images/characters/15/261417.jpg,,23,,
mal,105181,Yuzuki Mizusaka,Sora no Method,23209,Anime,1,https://cdn.myanimelist.net/images/characters/14/261415.jpg,,5,,
mal,105179,Souta Mizusaka,Sora no Method,23209,Anime,1,https://cdn.myanimelist.net/images/characters/8/267657.jpg,,3,,
mal,105177,Noel,Sora no Method,23209,Anime,1,https://cdn.myanimelist.net/images/characters/14/261605.jpg,,435,,
mal,105183,Koharu Shiihara,Sora no Method,23209,Anime,1,https://cdn.myanimelist.net/images/characters/7/271129.jpg,,3,,
mal,105185,Shione Togawa,Sora no Method,23209,Anime,1,https://cdn.myanimelist.net/images/characters/10/263381.jpg,,16,,
mal,115747,Kaori Komiya,Sora no Method,23209,Anime,1,https://cdn.myanimelist.net/images/characters/6/454553.jpg,,2,,
mal,188176,Fern,Sousou no Frieren,52991,Anime,3,https://cdn.myanimelist.net/images/characters/13/519083.jpg,,4536,,
mal,184947,Frieren,Sousou no Frieren,52991,Anime,3,https://cdn.myanimelist.net/images/characters/7/525105.jpg,,26550,,
mal,206722,Aura,Sousou no Frieren,52991,Anime,1,https://cdn.myanimelist.net/images/characters/10/524719.jpg,,78,,
mal,215341,Blei,Sousou no Frieren,52991,Anime,1,https://cdn.myanimelist.net/images/characters/2/538684.jpg,,1,,
mal,215302,Burg,Sousou no Frieren,52991,Anime,1,https://cdn.myanimelist.net/images/characters/4/541583.jpg,,2,,
mal,238061,Chief of the Village of the Sword,Sousou no Frieren,52991,Anime,1,https://cdn.myanimelist.net/images/characters/8/529122.jpg,,8,,
mal,236472,Demon Child,Sousou no Frieren,52991,Anime,1,https://cdn.myanimelist.net/images/characters/12/566312.jpg,,1,,
mal,215304,Dünste,Sousou no Frieren,52991,Anime,1,https://cdn.myanimelist.net/images/characters/10/538691.jpg,,5,,
mal,206724,Edel,Sousou no Frieren,52991,Anime,1,https://cdn.myanimelist.net/images/characters/4/538690.jpg,,11,,
mal,215263,Ehre,Sousou no Frieren,52991,Anime,1,https://cdn.myanimelist.net/images/characters/12/531661.jpg,,7,,
mal,196825,Eisen,Sousou no Frieren,52991,Anime,1,https://cdn.myanimelist.net/images/characters/13/523293.jpg,,390,,
mal,252054,Elder,Sousou no Frieren,52991,Anime,1,https://cdn.myanimelist.net/images/characters/2/555061.jpg,,1,,
mal,250295,Exam Staff,Sousou no Frieren,52991,Anime,1,https://cdn.myanimelist.net/images/characters/7/552133.jpg,,2,,
mal,187307,Flamme,Sousou no Frieren,52991,Anime,1,https://cdn.myanimelist.net/images/characters/10/528177.jpg,,394,,
mal,215354,Gabel,Sousou no Frieren,52991,Anime,1,https://cdn.myanimelist.net/images/characters/8/531109.jpg,,1,,
mal,215293,Kanne,Sousou no Frieren,52991,Anime,1,https://cdn.myanimelist.net/images/characters/13/534108.jpg,,24,,
mal,232166,Laufen,Sousou no Frieren,52991,Anime,1,https://cdn.myanimelist.net/images/characters/15/533517.jpg,,33,,
mal,215295,Lawine,Sousou no Frieren,52991,Anime,1,https://cdn.myanimelist.net/images/characters/10/537013.jpg,,25,,
mal,215275,Lecker,Sousou no Frieren,52991,Anime,1,https://cdn.myanimelist.net/images/characters/8/538001.jpg,,1,,
mal,215254,Linie,Sousou no Frieren,52991,Anime,1,https://cdn.myanimelist.net/images/characters/13/524721.jpg,,39,,
mal,215342,Länge,Sousou no Frieren,52991,Anime,1,https://cdn.myanimelist.net/images/characters/13/538694.jpg,,2,,
mal,215253,Lügner,Sousou no Frieren,52991,Anime,1,https://cdn.myanimelist.net/images/characters/15/524722.jpg,,15,,
mal,215303,Methode,Sousou no Frieren,52991,Anime,1,https://cdn.myanimelist.net/images/characters/14/538692.jpg,,123,,
mal,238973,Mut,Sousou no Frieren,52991,Anime,1,https://cdn.myanimelist.net/images/characters/4/531110.jpg,,1,,
mal,215259,Orden,Sousou no Frieren,52991,Anime,1,https://cdn.myanimelist.net/images/characters/4/531108.jpg,,1,,
mal,196912,Sein,Sousou no Frieren,52991,Anime,1,https://cdn.myanimelist.net/images/characters/12/529669.jpg,,268,,
mal,238328,Sein's Older Brother,Sousou no Frieren,52991,Anime,1,https://cdn.myanimelist.net/images/characters/12/529731.jpg,,1,,
mal,215301,Sense,Sousou no Frieren,52991,Anime,1,https://cdn.myanimelist.net/images/characters/14/538685.jpg,,102,,
mal,211285,Serie,Sousou no Frieren,52991,Anime,1,https://cdn.myanimelist.net/images/characters/4/536851.jpg,,191,,
mal,215273,Voll,Sousou no Frieren,52991,Anime,1,https://cdn.myanimelist.net/images/characters/9/535528.jpg,,29,,
mal,215252,Warrior Gorilla,Sousou no Frieren,52991,Anime,1,https://cdn.myanimelist.net/images/characters/4/530186.jpg,,2,,
mal,215249,Wirbel,Sousou no Frieren,52991,Anime,1,https://cdn.myanimelist.net/images/characters/15/535526.jpg,,55,,
mal,215258,Wirt,Sousou no Frieren,52991,Anime,1,https://cdn.myanimelist.net/images/characters/5/531107.jpg,,1,,
mal,206725,Übel,Sousou no Frieren,52991,Anime,2,https://cdn.myanimelist.net/images/characters/9/543072.jpg,,1432,,
mal,170329,Yor Forger,Spy x Family,50265,Anime,3,https://cdn.myanimelist.net/images/characters/11/457934.jpg,,11443,,
mal,170256,Anya Forger,Spy x Family,50265,Anime,3,https://cdn.myanimelist.net/images/characters/4/457933.jpg,,14939,,
mal,214065,Aquarist,Spy x Family,50265,Anime,1,https://cdn.myanimelist.net/images/characters/4/482318.jpg,,1,,
mal,177510,Becky Blackbell,Spy x Family,50265,Anime,1,https://cdn.myanimelist.net/images/characters/3/528426.jpg,,124,,
mal,211227,Bondman's Boss,Spy x Family,50265,Anime,1,https://cdn.myanimelist.net/images/characters/16/482790.jpg,,1,,
mal,177523,Camilla,Spy x Family,50265,Anime,1,https://cdn.myanimelist.net/images/characters/6/495205.jpg,,2,,
mal,211941,Eden Academy Gutter Student,Spy x Family,50265,Anime,1,https://cdn.myanimelist.net/images/characters/4/482798.jpg,,1,,
mal,177526,Edgar,Spy x Family,50265,Anime,1,https://cdn.myanimelist.net/images/characters/13/473400.jpg,,1,,
mal,209461,Ewen Egeburg,Spy x Family,50265,Anime,1,https://cdn.myanimelist.net/images/characters/7/473002.jpg,,3,,
mal,177524,Millie,Spy x Family,50265,Anime,1,https://cdn.myanimelist.net/images/characters/4/495206.jpg,,2,,
mal,211223,Minister of Finance,Spy x Family,50265,Anime,1,https://cdn.myanimelist.net/images/characters/15/482805.jpg,,1,,
mal,210523,Old Woman,Spy x Family,50265,Anime,1,https://cdn.myanimelist.net/images/characters/14/474133.jpg,,3,,
mal,177529,Orphanage Owner,Spy x Family,50265,Anime,1,https://cdn.myanimelist.net/images/characters/3/473402.jpg,,1,,
mal,214059,Pool Instructor #1,Spy x Family,50265,Anime,1,https://cdn.myanimelist.net/images/characters/7/482795.jpg,,1,,
mal,177511,Sylvia Sherwood,Spy x Family,50265,Anime,1,https://cdn.myanimelist.net/images/characters/3/467192.jpg,,95,,
mal,209877,Shopkeeper,Spy x Family,50265,Anime,1,https://cdn.myanimelist.net/images/characters/6/526952.jpg,,1,,
mal,185468,Fiona Frost,Spy x Family Part 2,50602,Anime,1,https://cdn.myanimelist.net/images/characters/4/494104.jpg,,166,,
mal,209463,Martha Marriott,Spy x Family Part 2,50602,Anime,1,https://cdn.myanimelist.net/images/characters/5/531187.jpg,,2,,
mal,137474,Kayo Fujikawa,Stella no Mahou,32555,Anime,1,https://cdn.myanimelist.net/images/characters/8/310316.jpg,,13,,
mal,137471,Tamaki Honda,Stella no Mahou,32555,Anime,1,https://cdn.myanimelist.net/images/characters/13/310319.jpg,,29,,
mal,137472,Shiina Murakami,Stella no Mahou,32555,Anime,1,https://cdn.myanimelist.net/images/characters/2/310318.jpg,,24,,
mal,137473,Ayame Seki,Stella no Mahou,32555,Anime,1,https://cdn.myanimelist.net/images/characters/14/310317.jpg,,8,,
mal,137475,Yumine Fuda,Stella no Mahou,32555,Anime,1,https://cdn.myanimelist.net/images/characters/15/310315.jpg,,3,,
mal,145418,Teru Hyakutake,Stella no Mahou,32555,Anime,1,https://cdn.myanimelist.net/images/characters/15/325617.jpg,,2,,
mal,137476,Natsu Iino,Stella no Mahou,32555,Anime,1,https://cdn.myanimelist.net/images/characters/15/325766.jpg,,1,,
mal,145419,Minaha Iino,Stella no Mahou,32555,Anime,1,https://cdn.myanimelist.net/images/characters/16/319753.jpg,,1,,
mal,146177,Marika Shimizu,Stella no Mahou,32555,Anime,1,https://cdn.myanimelist.net/images/characters/15/316821.jpg,,1,,
mal,207200,Kamome Kushima,Summer Pockets,50694,Anime,1,https://cdn.myanimelist.net/images/characters/11/589646.jpg,,264,,
mal,207198,Shiroha Naruse,Summer Pockets,50694,Anime,1,https://cdn.myanimelist.net/images/characters/7/591124.jpg,,346,,
mal,207199,Ao Sorakado,Summer Pockets,50694,Anime,1,https://cdn.myanimelist.net/images/characters/11/589327.jpg,,274,,
mal,207201,Tsumugi Wenders,Summer Pockets,50694,Anime,1,https://cdn.myanimelist.net/images/characters/10/593582.jpg,,154,,
mal,255796,Inari,Summer Pockets,50694,Anime,1,https://cdn.myanimelist.net/images/characters/16/596972.jpg,,15,,
mal,255795,Tenzen Kano,Summer Pockets,50694,Anime,1,https://cdn.myanimelist.net/images/characters/13/597889.jpg,,26,,
mal,224378,Umi Katou,Summer Pockets,50694,Anime,1,https://cdn.myanimelist.net/images/characters/6/598557.jpg,,122,,
mal,255792,Kyoko Misaki,Summer Pockets,50694,Anime,1,https://cdn.myanimelist.net/images/characters/14/589979.jpg,,13,,
mal,255791,Shizuku Mizuori,Summer Pockets,50694,Anime,1,https://cdn.myanimelist.net/images/characters/2/594335.jpg,,48,,
mal,255790,Miki Nomura,Summer Pockets,50694,Anime,1,https://cdn.myanimelist.net/images/characters/15/595921.jpg,,36,,
mal,273987,Ai Sorakado,Summer Pockets,50694,Anime,1,https://cdn.myanimelist.net/images/characters/6/598558.jpg,,11,,
mal,181953,Shii Eniwa,Super Cub,40685,Anime,1,https://cdn.myanimelist.net/images/characters/9/438968.jpg,,35,,
mal,175927,Koguma,Super Cub,40685,Anime,1,https://cdn.myanimelist.net/images/characters/2/438942.jpg,,226,,
mal,181952,Reiko,Super Cub,40685,Anime,1,https://cdn.myanimelist.net/images/characters/10/438967.jpg,,81,,
mal,195320,Driver,Super Cub,40685,Anime,1,https://cdn.myanimelist.net/images/characters/16/478564.jpg,,1,,
mal,195303,Homeroom Teacher,Super Cub,40685,Anime,1,https://cdn.myanimelist.net/images/characters/3/478565.jpg,,1,,
mal,195299,Shino-san,Super Cub,40685,Anime,1,https://cdn.myanimelist.net/images/characters/16/441804.jpg,,3,,
mal,36765,Kazuto Kirigaya,Sword Art Online,11757,Anime,3,https://cdn.myanimelist.net/images/characters/7/204821.jpg,,40449,,
mal,36831,Suguha Kirigaya,Sword Art Online,11757,Anime,2,https://cdn.myanimelist.net/images/characters/9/192515.jpg,,1460,,
mal,36828,Asuna Yuuki,Sword Art Online,11757,Anime,3,https://cdn.myanimelist.net/images/characters/15/262053.jpg,,29673,,
mal,72901,Alicia Rue,Sword Art Online,11757,Anime,1,https://cdn.myanimelist.net/images/characters/14/187203.jpg,,34,,
mal,66645,Argo,Sword Art Online,11757,Anime,1,https://cdn.myanimelist.net/images/characters/8/297087.jpg,,162,,
mal,37681,Keiko Ayano,Sword Art Online,11757,Anime,2,https://cdn.myanimelist.net/images/characters/5/166545.jpg,,777,,
mal,70683,Vassago Casals,Sword Art Online,11757,Anime,1,https://cdn.myanimelist.net/images/characters/11/270083.jpg,,17,,
mal,72903,Eugene,Sword Art Online,11757,Anime,1,https://cdn.myanimelist.net/images/characters/8/187201.jpg,,4,,
mal,74093,Jitax,Sword Art Online,11757,Anime,1,https://cdn.myanimelist.net/images/characters/10/192501.jpg,,1,,
mal,70687,Atsushi Kanamoto,Sword Art Online,11757,Anime,1,https://cdn.myanimelist.net/images/characters/3/181325.jpg,,4,,
mal,36833,Midori Kirigaya,Sword Art Online,11757,Anime,1,https://cdn.myanimelist.net/images/characters/4/192507.jpg,,3,,
mal,54099,Andrew Gilbert Mills,Sword Art Online,11757,Anime,1,https://cdn.myanimelist.net/images/characters/7/177117.jpg,,229,,
mal,118367,Mina,Sword Art Online,11757,Anime,1,https://cdn.myanimelist.net/images/characters/6/432537.jpg,,1,,
mal,72349,Shinichi Nagata,Sword Art Online,11757,Anime,1,https://cdn.myanimelist.net/images/characters/2/192511.jpg,,5,,
mal,140033,Namekuji,Sword Art Online,11757,Anime,1,https://cdn.myanimelist.net/images/characters/13/303717.jpg,,6,,
mal,115629,Pina,Sword Art Online,11757,Anime,1,https://cdn.myanimelist.net/images/characters/15/264159.jpg,,37,,
mal,71579,Rosalia,Sword Art Online,11757,Anime,1,https://cdn.myanimelist.net/images/characters/3/183337.jpg,,11,,
mal,54777,Sachi,Sword Art Online,11757,Anime,1,https://cdn.myanimelist.net/images/characters/7/264145.jpg,,348,,
mal,73811,Sakuya,Sword Art Online,11757,Anime,1,https://cdn.myanimelist.net/images/characters/7/187205.jpg,,4,,
mal,70677,Sasha,Sword Art Online,11757,Anime,1,https://cdn.myanimelist.net/images/characters/6/181189.jpg,,1,,
mal,70685,Shouichi Shinkawa,Sword Art Online,11757,Anime,1,https://cdn.myanimelist.net/images/characters/2/260425.jpg,,47,,
mal,43906,Rika Shinozaki,Sword Art Online,11757,Anime,2,https://cdn.myanimelist.net/images/characters/9/166543.jpg,,771,,
mal,207238,The Gleam Eyes,Sword Art Online,11757,Anime,1,https://cdn.myanimelist.net/images/characters/8/467166.jpg,,1,,
mal,36830,Ryoutarou Tsuboi,Sword Art Online,11757,Anime,2,https://cdn.myanimelist.net/images/characters/14/177109.jpg,,855,,
mal,67151,Yolko,Sword Art Online,11757,Anime,1,https://cdn.myanimelist.net/images/characters/16/175847.jpg,,3,,
mal,43892,Yui,Sword Art Online,11757,Anime,3,https://cdn.myanimelist.net/images/characters/15/264165.jpg,,2097,,
mal,70679,Yulier,Sword Art Online,11757,Anime,1,https://cdn.myanimelist.net/images/characters/16/181195.jpg,,1,,
mal,55147,Shino Asada,Sword Art Online II,21881,Anime,3,https://cdn.myanimelist.net/images/characters/10/235939.jpg,,9334,,
mal,64523,Yuuki Konno,Sword Art Online II,21881,Anime,3,https://cdn.myanimelist.net/images/characters/4/278171.jpg,,2489,,
mal,105273,Natsuki Aki,Sword Art Online II,21881,Anime,1,https://cdn.myanimelist.net/images/characters/11/253653.jpg,,10,,
mal,118331,Si-eun An,Sword Art Online II,21881,Anime,1,https://cdn.myanimelist.net/images/characters/10/269605.jpg,,5,,
mal,105283,Behemoth,Sword Art Online II,21881,Anime,1,https://cdn.myanimelist.net/images/characters/11/253365.jpg,,2,,
mal,105275,Dyne,Sword Art Online II,21881,Anime,1,https://cdn.myanimelist.net/images/characters/13/252989.jpg,,3,,
